cte,speed,angle,steer_value,cte_diff,cte_integ
0.1657,13.2979,-3.7737,-0.1657,-0.0016,-0.041488
0.1657,13.2979,-3.7737,-0.1657,0,-0.037168
0.1638,13.2013,-3.7062,-0.1638,-0.0019,-0.032867
0.1616,13.3384,-3.7062,-0.1616,-0.0022,-0.02859
0.1592,13.2396,-3.6587,-0.1592,-0.0024,-0.024342
0.1564,13.5568,-3.6037,-0.1564,-0.0028,-0.02013
0.1564,13.5568,-3.6037,-0.1564,0,-0.015929
0.1534,13.2805,-3.4737,-0.1534,-0.003,-0.011772
0.15,13.5039,-3.4737,-0.15,-0.0034,-0.007649
0.1464,13.4666,-3.3987,-0.1464,-0.0036,-0.003579
0.1424,13.7632,-3.3137,-0.1424,-0.004,0.000431
0.1383,13.4753,-3.2237,-0.1383,-0.0041,0.004377
0.1383,13.4753,-3.2237,-0.1383,0,0.008298
0.1293,13.5873,-3.0212,-0.1293,-0.009,0.012129
0.1243,13.904,-3.0212,-0.1243,-0.005,0.01585
0.1193,13.66,-2.7962,-0.1193,-0.005,0.019521
0.1139,13.886,-2.6712,-0.1139,-0.0054,0.023103
0.1085,13.7703,-2.5462,-0.1085,-0.0054,0.026594
0.1085,13.7703,-2.5462,-0.1085,0,0.030045
0.097,13.8233,-2.2762,-0.097,-0.0115,0.033339
0.091,14.0476,-2.2762,-0.091,-0.006,0.036527
0.0849,13.9972,-1.9887,-0.0849,-0.0061,0.039654
0.0849,13.9972,-1.9887,-0.0849,0,0.042733
0.0787,14.2777,-1.6862,-0.0787,-0.0062,0.0457
0.0725,14.0093,-1.6862,-0.0725,-0.0062,0.048552
0.0661,14.2319,-1.5312,-0.0661,-0.0064,0.05134
0.0532,14.4549,-1.3762,-0.0532,-0.0129,0.053886
0.0467,14.1945,-1.2162,-0.0467,-0.0065,0.056306
0.0401,14.4188,-0.8937,-0.0401,-0.0066,0.058597
0.0401,14.4188,-0.8937,-0.0401,0,0.060823
0.0337,14.3006,-0.5662,-0.0337,-0.0064,0.062918
0.0271,14.6192,-0.5662,-0.0271,-0.0066,0.064878
0.0208,14.3628,-0.4062,-0.0208,-0.0063,0.066775
0.0208,14.3628,-0.4062,-0.0208,0,0.068601
0.0143,14.5823,-0.0837,-0.0143,-0.0065,0.07029
0.0081,14.5003,-0.0837,-0.0081,-0.0062,0.071843
0.0018,14.7889,0.0788,-0.0018,-0.0063,0.073333
-0.0042,14.5419,0.2338,0.0042,-0.006,0.074687
-0.016,14.6589,0.3913,0.016,-0.0118,0.075846
-0.016,14.6589,0.3913,0.016,0,0.076926
-0.0218,14.9573,0.8363,0.0218,-0.0058,0.077868
-0.0272,14.7161,0.8363,0.0272,-0.0054,0.078675
-0.0326,14.9307,0.9813,0.0326,-0.0054,0.079345
-0.0377,14.8218,1.1163,0.0377,-0.0051,0.079881
-0.0427,15.1213,1.2513,0.0427,-0.005,0.080367
-0.0427,15.1213,1.2513,0.0427,0,0.080769
-0.0473,14.8851,1.5038,0.0473,-0.0046,0.081041
-0.0518,15.0964,1.5038,0.0518,-0.0045,0.081183
-0.0559,14.9941,1.6188,0.0559,-0.0041,0.081284
-0.0599,15.2839,1.7313,0.0599,-0.004,0.081259
-0.0635,15.0532,1.8338,0.0635,-0.0036,0.081113
-0.067,15.2612,1.9338,0.067,-0.0035,0.080846
-0.0701,15.1635,2.0238,0.0701,-0.0031,0.080377
-0.0729,15.4447,2.1113,0.0729,-0.0028,0.079793
-0.0754,15.2201,2.1888,0.0754,-0.0025,0.079101
-0.0777,15.4249,2.2588,0.0777,-0.0023,0.078386
-0.0777,15.4249,2.2588,0.0777,0,0.077586
-0.0795,15.3306,2.3788,0.0795,-0.0018,0.076684
-0.0811,15.6044,2.3788,0.0811,-0.0016,0.075685
-0.0823,15.3863,2.4238,0.0823,-0.0012,0.074591
-0.0834,15.5879,2.4638,0.0834,-0.0011,0.073486
-0.0839,15.4953,2.4938,0.0839,-0.0005,0.072298
-0.0842,15.7637,2.5213,0.0842,-0.0003,0.071028
-0.0841,15.5512,2.5338,0.0841,0.0001,0.069681
-0.0831,15.6584,2.5413,0.0831,0.001,0.068194
-0.0831,15.6584,2.5413,0.0831,0,0.066634
-0.0822,15.9219,2.5138,0.0822,0.0009,0.065012
-0.0808,15.7157,2.5138,0.0808,0.0014,0.063404
-0.0793,15.9122,2.4913,0.0793,0.0015,0.061741
-0.0773,15.8207,2.4563,0.0773,0.002,0.060032
-0.0751,16.0788,2.4188,0.0751,0.0022,0.05828
-0.0725,15.8794,2.3688,0.0725,0.0026,0.056491
-0.0698,16.0729,2.3138,0.0698,0.0027,0.054729
-0.0667,15.9822,2.2488,0.0667,0.0031,0.052938
-0.0598,16.0423,2.1813,0.0598,0.0069,0.05116
-0.056,16.2326,2.1038,0.056,0.0038,0.049365
-0.056,16.2326,2.1038,0.056,0,0.047518
-0.052,16.1429,1.8363,0.052,0.004,0.045661
-0.0477,16.3893,1.8363,0.0477,0.0043,0.043847
-0.0433,16.2041,1.7363,0.0433,0.0044,0.042031
-0.0433,16.2041,1.7363,0.0433,0,0.040172
-0.0388,16.3911,1.5188,0.0388,0.0045,0.038317
-0.034,16.3031,1.5188,0.034,0.0048,0.036473
-0.0232,16.3649,1.4063,0.0232,0.0108,0.034737
-0.0169,16.5482,1.2863,0.0169,0.0063,0.03303
-0.0099,16.4619,1.0163,0.0099,0.007,0.031362
-0.0029,16.6939,0.8588,0.0029,0.007,0.029737
0.0063,16.5244,0.6838,-0.0063,0.0092,0.028179
0.0148,16.7037,0.5088,-0.0148,0.0085,0.026685
0.0236,16.6193,0.2788,-0.0236,0.0088,0.025261
0.0329,16.8438,0.0663,-0.0329,0.0093,0.023915
0.0329,16.8438,0.0663,-0.0329,0,0.022557
0.0427,16.6819,-0.3862,-0.0427,0.0098,0.021289
0.0636,16.7763,-0.3862,-0.0636,0.0209,0.020226
0.0746,16.9898,-0.6312,-0.0746,0.011,0.019273
0.0858,16.8378,-1.1537,-0.0858,0.0112,0.01843
0.0858,16.8378,-1.1537,-0.0858,0,0.017589
0.1085,16.9318,-1.7087,-0.1085,0.0227,0.016981
0.1085,16.9318,-1.7087,-0.1085,0,0.016382
0.1194,17.1327,-2.2762,-0.1194,0.0109,0.015903
0.1298,16.9893,-2.2762,-0.1298,0.0104,0.015544
0.1298,16.9893,-2.2762,-0.1298,0,0.015185
0.1397,17.1507,-2.8087,-0.1397,0.0099,0.014944
0.1491,17.085,-2.8087,-0.1491,0.0094,0.014819
0.1579,17.2692,-3.0562,-0.1579,0.0088,0.014806
0.1662,17.1395,-3.2912,-0.1662,0.0083,0.014904
0.1739,17.2925,-3.5112,-0.1739,0.0077,0.015079
0.1809,17.2379,-3.7187,-0.1809,0.007,0.015354
0.1872,17.4007,-3.9112,-0.1872,0.0063,0.015726
0.1929,17.2899,-4.0862,-0.1929,0.0057,0.016191
0.1929,17.2899,-4.0862,-0.1929,0,0.016696
0.1979,17.4304,-4.3862,-0.1979,0.005,0.017292
0.2021,17.3903,-4.3862,-0.2021,0.0042,0.01793
0.2055,17.5298,-4.5112,-0.2055,0.0034,0.018692
0.2083,17.4385,-4.6162,-0.2083,0.0028,0.019532
0.2102,17.5691,-4.7012,-0.2102,0.0019,0.020441
0.2114,17.5393,-4.7712,-0.2114,0.0012,0.021416
0.2118,17.6622,-4.8187,-0.2118,0.0004,0.022449
0.2116,17.5867,-4.8487,-0.2116,-0.0002,0.02348
0.2104,17.7093,-4.8587,-0.2104,-0.0012,0.024614
0.2059,17.798,-4.8237,-0.2059,-0.0045,0.025763
0.2026,17.7356,-4.8237,-0.2026,-0.0033,0.02694
0.1985,17.8508,-4.7112,-0.1985,-0.0041,0.028076
0.1985,17.8508,-4.7112,-0.1985,0,0.029274
0.1938,17.8345,-4.5262,-0.1938,-0.0047,0.030487
0.1882,17.9369,-4.5262,-0.1882,-0.0056,0.031708
0.1822,17.8855,-4.4087,-0.1822,-0.006,0.032998
0.1753,17.9939,-4.2687,-0.1753,-0.0069,0.034284
